Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781350993,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,4000,9,0,3300,3368.9843221671053,3229.764537885785,3962.3834043741226,18421.0
1781350994,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,4000,10,0,3300,3361.5466127172112,3229.764537885785,3962.3834043741226,18421.0
1781350995,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,4000,10,0,3300,3361.5466127172112,3229.764537885785,3962.3834043741226,18421.0
1781350996,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,11,0,3300,3356.206205080856,3229.764537885785,3962.3834043741226,18421.0
1781350997,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,12,0,3300,3351.546378185352,3229.764537885785,3962.3834043741226,18421.0
1781350998,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,12,0,3300,3351.546378185352,3229.764537885785,3962.3834043741226,18421.0
1781350999,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,12,0,3300,3351.546378185352,3229.764537885785,3962.3834043741226,18421.0
1781351000,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,14,0,3300,3347.93689354722,3229.764537885785,3962.3834043741226,18421.0
1781351001,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,14,0,3300,3347.93689354722,3229.764537885785,3962.3834043741226,18421.0
1781351002,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,14,0,3300,3347.93689354722,3229.764537885785,3962.3834043741226,18421.0
1781351003,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,16,0,3300,3341.4116606581956,3229.764537885785,3962.3834043741226,18421.0
1781351004,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,16,0,3300,3341.4116606581956,3229.764537885785,3962.3834043741226,18421.0
1781351005,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,16,0,3300,3341.4116606581956,3229.764537885785,3962.3834043741226,18421.0
1781351006,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,17,0,3300,3338.174261043177,3229.764537885785,3962.3834043741226,18421.0
1781351007,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,18,0,3300,3336.758838242127,3229.764537885785,3962.3834043741226,18421.0
1781351008,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,18,0,3300,3336.758838242127,3229.764537885785,3962.3834043741226,18421.0
1781351009,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,18,0,3300,3336.758838242127,3229.764537885785,3962.3834043741226,18421.0
1781351010,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,20,0,3300,3332.1102311834693,3229.764537885785,3962.3834043741226,18421.0
1781351011,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,20,0,3300,3332.1102311834693,3229.764537885785,3962.3834043741226,18421.0
1781351012,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,4000,20,0,3300,3332.1102311834693,3229.764537885785,3962.3834043741226,18421.0
1781351013,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,22,0,3300,3331.049986522306,3229.764537885785,3962.3834043741226,18421.0
1781351014,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,22,0,3300,3331.049986522306,3229.764537885785,3962.3834043741226,18421.0
1781351015,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,22,0,3300,3331.049986522306,3229.764537885785,3962.3834043741226,18421.0
1781351016,2,,Aggregated,0.600000,0.000000,3300,3300,3300,3300,3300,3600,4000,4000,4000,4000,4000,23,0,3300,3331.1629478374252,3229.764537885785,3962.3834043741226,18421.0
